time,temperature,pressure,altitude,sealevel pressure
0.05552196502685547,0,0,0,0,0,0
0.061637163162231445,0,0,0,0,0,0
0.06753301620483398,0,0,0,0,0,0
0.07762598991394043,0,0,0,0,0,0
0.09244608879089355,0,0,0,0,0,0
0.09541702270507812,0,0,0,0,0,0
0.09673500061035156,0,0,0,0,0,0
0.09792804718017578,0,0,0,0,0,0
0.09917402267456055,0,0,0,0,0,0
0.10041117668151855,0,0,0,0,0,0
0.10178709030151367,0,0,0,0,0,0
0.10281014442443848,0,0,0,0,0,0
0.10437917709350586,0,0,0,0,0,0
0.10668396949768066,0,0,0,0,0,0
0.10784602165222168,0,0,0,0,0,0
0.10895705223083496,0,0,0,0,0,0
0.11000609397888184,0,0,0,0,0,0
0.11116504669189453,0,0,0,0,0,0
0.1122901439666748,0,0,0,0,0,0
0.11323714256286621,0,0,0,0,0,0
0.11425113677978516,0,0,0,0,0,0
0.11525702476501465,0,0,0,0,0,0
0.11714506149291992,0,0,0,0,0,0
0.11828899383544922,0,0,0,0,0,0
0.1193091869354248,0,0,0,0,0,0
0.12026309967041016,0,0,0,0,0,0
0.12144112586975098,0,0,0,0,0,0
0.12272095680236816,0,0,0,0,0,0
0.1241309642791748,0,0,0,0,0,0
0.12561607360839844,0,0,0,0,0,0
0.1296839714050293,0,0,0,0,0,0
0.1318659782409668,0,0,0,0,0,0
0.13359713554382324,0,0,0,0,0,0
0.13496804237365723,0,0,0,0,0,0
0.1360931396484375,0,0,0,0,0,0
0.1372671127319336,0,0,0,0,0,0
0.1383969783782959,0,0,0,0,0,0
0.1393880844116211,0,0,0,0,0,0
0.1403791904449463,0,0,0,0,0,0
0.14142799377441406,0,0,0,0,0,0
0.14226508140563965,0,0,0,0,0,0
0.14301204681396484,0,0,0,0,0,0
0.1437830924987793,0,0,0,0,0,0
0.14462900161743164,0,0,0,0,0,0
0.1454460620880127,0,0,0,0,0,0
0.14617705345153809,0,0,0,0,0,0
0.14693498611450195,0,0,0,0,0,0
0.1476750373840332,0,0,0,0,0,0
0.1485309600830078,0,0,0,0,0,0
0.16157007217407227,0,0,0,0,0,0
0.16378307342529297,0,0,0,0,0,0
0.1661989688873291,0,0,0,0,0,0
0.1678299903869629,0,0,0,0,0,0
0.16909408569335938,0,0,0,0,0,0
0.17037415504455566,0,0,0,0,0,0
0.17170310020446777,0,0,0,0,0,0
0.17323708534240723,0,0,0,0,0,0
0.17461204528808594,0,0,0,0,0,0
0.17607808113098145,0,0,0,0,0,0
0.17740416526794434,0,0,0,0,0,0
0.17856907844543457,0,0,0,0,0,0
0.17985010147094727,0,0,0,0,0,0
0.18140101432800293,0,0,0,0,0,0
0.18280911445617676,0,0,0,0,0,0
0.1844310760498047,0,0,0,0,0,0
0.1882181167602539,0,0,0,0,0,0
0.190324068069458,0,0,0,0,0,0
0.19286513328552246,0,0,0,0,0,0
0.19570112228393555,0,0,0,0,0,0
0.198868989944458,23.8, 97526, 316.303332225, 97562.0
0.20032501220703125,23.8, 97526, 316.303332225, 97562.0
0.20275497436523438,23.8, 97526, 316.303332225, 97562.0
0.20452499389648438,23.8, 97526, 316.303332225, 97562.0
0.20569610595703125,23.8, 97526, 316.303332225, 97562.0
0.20691919326782227,23.8, 97526, 316.303332225, 97562.0
0.20827198028564453,23.8, 97526, 316.303332225, 97562.0
0.2096409797668457,23.8, 97526, 316.303332225, 97562.0
0.21136999130249023,23.8, 97526, 316.303332225, 97562.0
0.2126619815826416,23.8, 97526, 316.303332225, 97562.0
0.21402716636657715,23.8, 97526, 316.303332225, 97562.0
0.2157421112060547,23.8, 97526, 316.303332225, 97562.0
0.21755504608154297,23.8, 97526, 316.303332225, 97562.0
0.22261905670166016,23.8, 97526, 316.303332225, 97562.0
0.22553706169128418,23.8, 97526, 316.303332225, 97562.0
0.22855901718139648,23.8, 97526, 316.303332225, 97562.0
0.23102498054504395,23.8, 97526, 316.303332225, 97562.0
0.2324361801147461,23.8, 97526, 316.303332225, 97562.0
0.23359203338623047,23.8, 97526, 316.303332225, 97562.0
0.23490309715270996,23.8, 97526, 316.303332225, 97562.0
0.23604798316955566,23.8, 97526, 316.303332225, 97562.0
0.23741698265075684,23.8, 97526, 316.303332225, 97562.0
0.2386021614074707,23.8, 97526, 316.303332225, 97562.0
0.239760160446167,23.8, 97526, 316.303332225, 97562.0
0.24126195907592773,23.8, 97526, 316.303332225, 97562.0
0.24252605438232422,23.8, 97526, 316.303332225, 97562.0
0.24372196197509766,23.8, 97526, 316.303332225, 97562.0
0.24509501457214355,23.8, 97526, 316.303332225, 97562.0
0.24667716026306152,23.8, 97526, 316.303332225, 97562.0
0.24953603744506836,23.8, 97526, 316.303332225, 97562.0
0.25118517875671387,23.8, 97526, 316.303332225, 97562.0
0.25435614585876465,23.8, 97526, 316.303332225, 97562.0
0.256335973739624,23.8, 97526, 316.303332225, 97562.0
0.25819897651672363,23.8, 97526, 316.303332225, 97562.0
0.259937047958374,23.8, 97526, 316.303332225, 97562.0
0.26107311248779297,23.8, 97526, 316.303332225, 97562.0
0.2620971202850342,23.8, 97526, 316.303332225, 97562.0
0.2632420063018799,23.8, 97526, 316.303332225, 97562.0
0.26416707038879395,23.8, 97526, 316.303332225, 97562.0
0.2649810314178467,23.8, 97526, 316.303332225, 97562.0
0.26636409759521484,23.8, 97526, 316.303332225, 97562.0
0.2678511142730713,23.8, 97526, 316.303332225, 97562.0
0.26881909370422363,23.8, 97526, 316.303332225, 97562.0
0.2695891857147217,23.8, 97526, 316.303332225, 97562.0
0.2703831195831299,23.8, 97526, 316.303332225, 97562.0
0.2714080810546875,23.8, 97526, 316.303332225, 97562.0
0.2722289562225342,23.8, 97526, 316.303332225, 97562.0
0.27301907539367676,23.8, 97526, 316.303332225, 97562.0
0.2738161087036133,23.8, 97526, 316.303332225, 97562.0
0.2747461795806885,23.8, 97526, 316.303332225, 97562.0
0.2760000228881836,23.8, 97526, 316.303332225, 97562.0
0.27748703956604004,23.8, 97526, 316.303332225, 97562.0
0.28131818771362305,23.8, 97526, 316.303332225, 97562.0
0.28309106826782227,23.8, 97526, 316.303332225, 97562.0
0.2850470542907715,23.8, 97526, 316.303332225, 97562.0
0.287384033203125,23.8, 97526, 316.303332225, 97562.0
0.28879213333129883,23.8, 97526, 316.303332225, 97562.0
0.29021406173706055,23.8, 97526, 316.303332225, 97562.0
0.2918281555175781,23.8, 97526, 316.303332225, 97562.0
0.2933800220489502,23.8, 97526, 316.303332225, 97562.0
0.29465603828430176,23.8, 97526, 316.303332225, 97562.0
0.2957150936126709,23.8, 97526, 316.303332225, 97562.0
0.29671597480773926,23.8, 97526, 316.303332225, 97562.0
0.29780006408691406,23.8, 97526, 316.303332225, 97562.0
0.2989540100097656,23.8, 97526, 316.303332225, 97562.0
0.3007521629333496,23.8, 97526, 316.303332225, 97562.0
0.3023960590362549,23.8, 97526, 316.303332225, 97562.0
0.30385899543762207,23.8, 97526, 316.303332225, 97562.0
0.3050529956817627,23.8, 97526, 316.303332225, 97562.0
0.3063831329345703,23.8, 97526, 316.303332225, 97562.0
0.3086421489715576,23.7, 97802, 317.247509332, 97568.0
0.3103480339050293,23.7, 97802, 317.247509332, 97568.0
0.3124830722808838,23.7, 97802, 317.247509332, 97568.0
0.3140220642089844,23.7, 97802, 317.247509332, 97568.0
0.3154301643371582,23.7, 97802, 317.247509332, 97568.0
0.31769299507141113,23.7, 97802, 317.247509332, 97568.0
0.3214070796966553,23.7, 97802, 317.247509332, 97568.0
0.323944091796875,23.7, 97802, 317.247509332, 97568.0
0.3269960880279541,23.7, 97802, 317.247509332, 97568.0
0.3289451599121094,23.7, 97802, 317.247509332, 97568.0
0.33039212226867676,23.7, 97802, 317.247509332, 97568.0
0.3318440914154053,23.7, 97802, 317.247509332, 97568.0
0.3332841396331787,23.7, 97802, 317.247509332, 97568.0
0.33463501930236816,23.7, 97802, 317.247509332, 97568.0
0.3359839916229248,23.7, 97802, 317.247509332, 97568.0
0.33756303787231445,23.7, 97802, 317.247509332, 97568.0
0.3389880657196045,23.7, 97802, 317.247509332, 97568.0
0.34075403213500977,23.7, 97802, 317.247509332, 97568.0
0.34343409538269043,23.7, 97802, 317.247509332, 97568.0
0.3470489978790283,23.7, 97802, 317.247509332, 97568.0
0.349682092666626,23.7, 97802, 317.247509332, 97568.0
0.35221004486083984,23.7, 97802, 317.247509332, 97568.0
0.35372400283813477,23.7, 97802, 317.247509332, 97568.0
0.3550581932067871,23.7, 97802, 317.247509332, 97568.0
0.3563230037689209,23.7, 97802, 317.247509332, 97568.0
0.35837697982788086,23.7, 97802, 317.247509332, 97568.0
0.3598921298980713,23.7, 97802, 317.247509332, 97568.0
0.3614051342010498,23.7, 97802, 317.247509332, 97568.0
0.36301302909851074,23.7, 97802, 317.247509332, 97568.0
0.36423206329345703,23.7, 97802, 317.247509332, 97568.0
0.36545896530151367,23.7, 97802, 317.247509332, 97568.0
0.36716198921203613,23.7, 97802, 317.247509332, 97568.0
0.3691079616546631,23.7, 97802, 317.247509332, 97568.0
0.37288498878479004,23.7, 97802, 317.247509332, 97568.0
0.3753530979156494,23.7, 97802, 317.247509332, 97568.0
0.37804198265075684,23.7, 97802, 317.247509332, 97568.0
0.3795931339263916,23.7, 97802, 317.247509332, 97568.0
0.381256103515625,23.7, 97802, 317.247509332, 97568.0
0.3826260566711426,23.7, 97802, 317.247509332, 97568.0
0.3839900493621826,23.7, 97802, 317.247509332, 97568.0
0.38526201248168945,23.7, 97802, 317.247509332, 97568.0
0.38660407066345215,23.7, 97802, 317.247509332, 97568.0
0.3882601261138916,23.7, 97802, 317.247509332, 97568.0
0.38953614234924316,23.7, 97802, 317.247509332, 97568.0
0.39157605171203613,23.7, 97802, 317.247509332, 97568.0
0.3930041790008545,23.7, 97802, 317.247509332, 97568.0
0.39400410652160645,23.7, 97802, 317.247509332, 97568.0
0.3948521614074707,23.7, 97802, 317.247509332, 97568.0
0.3957960605621338,23.7, 97802, 317.247509332, 97568.0
0.3967759609222412,23.7, 97802, 317.247509332, 97568.0
0.39801812171936035,23.7, 97802, 317.247509332, 97568.0
0.4013049602508545,23.7, 97572, 318.878563723, 97694.0
0.404742956161499,23.7, 97572, 318.878563723, 97694.0
0.4065980911254883,23.7, 97572, 318.878563723, 97694.0
0.4083280563354492,23.7, 97572, 318.878563723, 97694.0
0.4099280834197998,23.7, 97572, 318.878563723, 97694.0
0.41120100021362305,23.7, 97572, 318.878563723, 97694.0
0.4122440814971924,23.7, 97572, 318.878563723, 97694.0
0.4131901264190674,23.7, 97572, 318.878563723, 97694.0
0.41411399841308594,23.7, 97572, 318.878563723, 97694.0
0.41541218757629395,23.7, 97572, 318.878563723, 97694.0
0.417816162109375,23.7, 97572, 318.878563723, 97694.0
0.4194021224975586,23.7, 97572, 318.878563723, 97694.0
0.4206840991973877,23.7, 97572, 318.878563723, 97694.0
0.4221811294555664,23.7, 97572, 318.878563723, 97694.0
0.4236021041870117,23.7, 97572, 318.878563723, 97694.0
0.4247431755065918,23.7, 97572, 318.878563723, 97694.0
0.42577099800109863,23.7, 97572, 318.878563723, 97694.0
0.42677807807922363,23.7, 97572, 318.878563723, 97694.0
0.4277801513671875,23.7, 97572, 318.878563723, 97694.0
0.4286010265350342,23.7, 97572, 318.878563723, 97694.0
